kumu_id,from,to,label,type,subtype,weight_num,strength,directionality,formality,view_family,confidence,period,description,source_url
comention_prs_putin_prs_msg_bb49030705,prs_putin,prs_msg_bb49030705,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Июль. Обмен второго эшелона. Сообщают, что с минувшей пятницы самолеты спецотряда «Россия» организуют постоянные спецрейсы в места нахождения заключенных, которые могут участвовать в Большом обмене, в Москву. Некоторые называют его- ""Обнинский обмен""",messages.html
comention_prs_msg_3815327e14_prs_msg_4408018f00,prs_msg_3815327e14,prs_msg_4408018f00,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Август Путина. 3.1. Вся биография Путина позволяет утверждать, что он слишком легко расстается с друзьями и союзниками, когда того требует ситуация. Сильная сторона Путина в его рацио,он уступает сильной стороне и легко забывает о своих друзьях, объя",messages.html
comention_prs_msg_3815327e14_prs_msg_664ff9c707,prs_msg_3815327e14,prs_msg_664ff9c707,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Август Путина. 3.1. Вся биография Путина позволяет утверждать, что он слишком легко расстается с друзьями и союзниками, когда того требует ситуация. Сильная сторона Путина в его рацио,он уступает сильной стороне и легко забывает о своих друзьях, объя",messages.html
comention_prs_msg_3815327e14_prs_msg_845eec839e,prs_msg_3815327e14,prs_msg_845eec839e,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Август Путина. 3.1. Вся биография Путина позволяет утверждать, что он слишком легко расстается с друзьями и союзниками, когда того требует ситуация. Сильная сторона Путина в его рацио,он уступает сильной стороне и легко забывает о своих друзьях, объя",messages.html
comention_prs_msg_65ea5e5fa2_prs_khusnullin,prs_msg_65ea5e5fa2,prs_khusnullin,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Октябрь Путина. Конфигурация. Вокруг Путина активно складывается новая конфигурация власти. По многочисленным слухам, с августа Путин активно изучает многочисленные досье, проводит десятки встреч, едет в регионы и встречается с главами регионов, чино",messages.html
comention_prs_sechin_prs_msg_bc72686687,prs_sechin,prs_msg_bc72686687,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Июнь 2025. Предотпускной пейзаж . 3. Спикер Госдумы Вячеслав Володин рассматривает два возможных сценария своего карьерного будущего: возглавить Министерство иностранных дел России или Службу внешней разведки. Вместе с тем не исключён и вариант, при ",messages.html
comention_prs_sechin_prs_msg_88621f2a28,prs_sechin,prs_msg_88621f2a28,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Июнь 2025. Предотпускной пейзаж . 3. Спикер Госдумы Вячеслав Володин рассматривает два возможных сценария своего карьерного будущего: возглавить Министерство иностранных дел России или Службу внешней разведки. Вместе с тем не исключён и вариант, при ",messages.html
comention_prs_simonyan_prs_khusnullin,prs_simonyan,prs_khusnullin,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Ноябрь 2025. Натальная карта Минченко. 3. Значимо выросла влиятельность МВД и министра Колокольцева : ведомство получило личное поручение от Путина вести расследование резонансных экономических уголовных дел, включая дела против элитариев (Капайгород",messages.html
comention_prs_simonyan_prs_tsivilev,prs_simonyan,prs_tsivilev,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Ноябрь 2025. Натальная карта Минченко. 3. Значимо выросла влиятельность МВД и министра Колокольцева : ведомство получило личное поручение от Путина вести расследование резонансных экономических уголовных дел, включая дела против элитариев (Капайгород",messages.html
comention_prs_simonyan_prs_msg_44e85ab3ef,prs_simonyan,prs_msg_44e85ab3ef,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Ноябрь 2025. Натальная карта Минченко. 3. Значимо выросла влиятельность МВД и министра Колокольцева : ведомство получило личное поручение от Путина вести расследование резонансных экономических уголовных дел, включая дела против элитариев (Капайгород",messages.html
comention_prs_simonyan_prs_shoigu,prs_simonyan,prs_shoigu,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Ноябрь 2025. Натальная карта Минченко. 3. Значимо выросла влиятельность МВД и министра Колокольцева : ведомство получило личное поручение от Путина вести расследование резонансных экономических уголовных дел, включая дела против элитариев (Капайгород",messages.html
comention_prs_msg_c764f6b5b6_prs_msg_a23ceff572,prs_msg_c764f6b5b6,prs_msg_a23ceff572,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html
comention_prs_msg_c764f6b5b6_prs_msg_f8d0e23fbf,prs_msg_c764f6b5b6,prs_msg_f8d0e23fbf,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html
comention_prs_msg_c764f6b5b6_prs_msg_7d43122a33,prs_msg_c764f6b5b6,prs_msg_7d43122a33,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html
comention_prs_msg_c764f6b5b6_prs_msg_b836cedd5d,prs_msg_c764f6b5b6,prs_msg_b836cedd5d,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html
comention_prs_msg_c764f6b5b6_prs_msg_e41a160dc3,prs_msg_c764f6b5b6,prs_msg_e41a160dc3,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html
comention_prs_msg_c764f6b5b6_prs_msg_621abe278c,prs_msg_c764f6b5b6,prs_msg_621abe278c,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html
comention_prs_msg_c764f6b5b6_prs_msg_829afdc736,prs_msg_c764f6b5b6,prs_msg_829afdc736,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html
comention_prs_msg_c764f6b5b6_prs_msg_3a8d01a244,prs_msg_c764f6b5b6,prs_msg_3a8d01a244,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html
comention_prs_msg_c764f6b5b6_prs_msg_82ad2dc7d1,prs_msg_c764f6b5b6,prs_msg_82ad2dc7d1,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html
comention_prs_msg_c764f6b5b6_prs_msg_0345dba93f,prs_msg_c764f6b5b6,prs_msg_0345dba93f,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html
comention_prs_msg_bc72686687_prs_msg_876c120e06,prs_msg_bc72686687,prs_msg_876c120e06,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Сентябрь Путина. Проверка выборами. 4 . Традиционная системная оппозиция продолжает растрачивать свою и так слабую репутацию и административный вес. Геннадий Зюганов напрямую работает с главой АП Вайно,Громовым,Яриным, Чемезовым,Совбезом Патрушева и ",messages.html
comention_prs_msg_bc72686687_prs_msg_bd9da71fca,prs_msg_bc72686687,prs_msg_bd9da71fca,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Сентябрь Путина. Проверка выборами. 4 . Традиционная системная оппозиция продолжает растрачивать свою и так слабую репутацию и административный вес. Геннадий Зюганов напрямую работает с главой АП Вайно,Громовым,Яриным, Чемезовым,Совбезом Патрушева и ",messages.html
comention_prs_msg_bc72686687_prs_chemezov,prs_msg_bc72686687,prs_chemezov,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Сентябрь Путина. Проверка выборами. 4 . Традиционная системная оппозиция продолжает растрачивать свою и так слабую репутацию и административный вес. Геннадий Зюганов напрямую работает с главой АП Вайно,Громовым,Яриным, Чемезовым,Совбезом Патрушева и ",messages.html
comention_prs_msg_bc72686687_prs_msg_88621f2a28,prs_msg_bc72686687,prs_msg_88621f2a28,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Июнь 2025. Предотпускной пейзаж . 3. Спикер Госдумы Вячеслав Володин рассматривает два возможных сценария своего карьерного будущего: возглавить Министерство иностранных дел России или Службу внешней разведки. Вместе с тем не исключён и вариант, при ",messages.html
comention_prs_msg_bc72686687_prs_shoigu,prs_msg_bc72686687,prs_shoigu,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Сентябрь Путина. Проверка выборами. 4 . Традиционная системная оппозиция продолжает растрачивать свою и так слабую репутацию и административный вес. Геннадий Зюганов напрямую работает с главой АП Вайно,Громовым,Яриным, Чемезовым,Совбезом Патрушева и ",messages.html
comention_prs_msg_bc72686687_prs_msg_07e84a0c26,prs_msg_bc72686687,prs_msg_07e84a0c26,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Сентябрь Путина. Проверка выборами. 4 . Традиционная системная оппозиция продолжает растрачивать свою и так слабую репутацию и административный вес. Геннадий Зюганов напрямую работает с главой АП Вайно,Громовым,Яриным, Чемезовым,Совбезом Патрушева и ",messages.html
comention_prs_msg_a23ceff572_prs_msg_f8d0e23fbf,prs_msg_a23ceff572,prs_msg_f8d0e23fbf,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html
comention_prs_msg_a23ceff572_prs_msg_7d43122a33,prs_msg_a23ceff572,prs_msg_7d43122a33,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html
comention_prs_msg_a23ceff572_prs_msg_b836cedd5d,prs_msg_a23ceff572,prs_msg_b836cedd5d,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html
comention_prs_msg_a23ceff572_prs_msg_e41a160dc3,prs_msg_a23ceff572,prs_msg_e41a160dc3,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html
comention_prs_msg_a23ceff572_prs_msg_621abe278c,prs_msg_a23ceff572,prs_msg_621abe278c,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html
comention_prs_msg_a23ceff572_prs_msg_829afdc736,prs_msg_a23ceff572,prs_msg_829afdc736,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html
comention_prs_msg_a23ceff572_prs_msg_3a8d01a244,prs_msg_a23ceff572,prs_msg_3a8d01a244,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html
comention_prs_msg_a23ceff572_prs_msg_82ad2dc7d1,prs_msg_a23ceff572,prs_msg_82ad2dc7d1,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html
comention_prs_msg_a23ceff572_prs_msg_0345dba93f,prs_msg_a23ceff572,prs_msg_0345dba93f,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html
comention_prs_msg_06479db4a0_prs_chemezov,prs_msg_06479db4a0,prs_chemezov,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Топ заметных событий российской политики в феврале 1.  Ежегодное Послание президента Федеральному собранию 2.  Гибель Алексея Навального и дискуссии вокруг обстоятельств происшедшего и церемонии похорон 3.  Старт избирательной кампании по выборам пре,messages.html
comention_prs_msg_06479db4a0_prs_msg_e20edfaef8,prs_msg_06479db4a0,prs_msg_e20edfaef8,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Февраль. Смерть Навального. Смерть Навального стала фактом. Он умер ровно через шесть месяцев после Пригожина. Если смерть Пригожина (плюс сам мятеж в режиме Стабильности) была прямым ударом по Путину и его субъектности; то смерть Навального - усилив,messages.html
comention_prs_msg_c6fc806f88_prs_msg_876c120e06,prs_msg_c6fc806f88,prs_msg_876c120e06,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Май. Новое старое в исполнении старого нового. 2. Назначение Путиным Дениса Мантурова первым вице-премьером, а по сути теневым премьером - усиливает роль Чемезова в новой конструкции власти. ВПК теперь официально объявлен главным драйвером экономики;",messages.html
comention_prs_msg_c6fc806f88_prs_falkov,prs_msg_c6fc806f88,prs_falkov,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Сентябрь Путина . Немобилизация . 3. Высшие должностные лица субъектов федерации должны уделять необходимое внимание реализации мер, призванных обеспечить безопасность людей, охрану и антитеррористическую защищенность критически важных объектов, подд",messages.html
comention_prs_msg_c6fc806f88_prs_msg_e20edfaef8,prs_msg_c6fc806f88,prs_msg_e20edfaef8,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Май. Чистки и конструкции. 3. К концу президентской избирательной кампании весной 24 года, Путин и «идущие с ним» (на самом деле это широкая коалиция  от АнтиСистемы до государственников и правых) перехватили динамику (при бездействии верных государс",messages.html
comention_prs_msg_c6fc806f88_prs_shadaev,prs_msg_c6fc806f88,prs_shadaev,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Сентябрь Путина . Немобилизация . 3. Высшие должностные лица субъектов федерации должны уделять необходимое внимание реализации мер, призванных обеспечить безопасность людей, охрану и антитеррористическую защищенность критически важных объектов, подд",messages.html
comention_prs_msg_c6fc806f88_prs_yarin,prs_msg_c6fc806f88,prs_yarin,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Ноябрь Путина. Штабные реверансы. Неожиданно РБК-издание, близкое к Управлению внутренней политики АП, сообщило,что избирательный штаб Путина на выборах возглавит глава УВП Андрей Ярин. Андрей Ярин традиционно называют выдвиженцем «силовой партии». И",messages.html
comention_prs_msg_876c120e06_prs_msg_bd9da71fca,prs_msg_876c120e06,prs_msg_bd9da71fca,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Сентябрь Путина. Проверка выборами. 4 . Традиционная системная оппозиция продолжает растрачивать свою и так слабую репутацию и административный вес. Геннадий Зюганов напрямую работает с главой АП Вайно,Громовым,Яриным, Чемезовым,Совбезом Патрушева и ",messages.html
comention_prs_msg_876c120e06_prs_msg_07e84a0c26,prs_msg_876c120e06,prs_msg_07e84a0c26,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Сентябрь Путина. Проверка выборами. 4 . Традиционная системная оппозиция продолжает растрачивать свою и так слабую репутацию и административный вес. Геннадий Зюганов напрямую работает с главой АП Вайно,Громовым,Яриным, Чемезовым,Совбезом Патрушева и ",messages.html
comention_prs_msg_97c78150a4_prs_msg_bd9da71fca,prs_msg_97c78150a4,prs_msg_bd9da71fca,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Апрель 2026. Военный кабинет захватывает власть - 4 . ПОЛИТИЧЕСКАЯ СУБЪЕКТНОСТЬ АРМИИ. Часть первая. Пятый год СВО объективно привел к усилению субъектности армии. Это историческая закономерность - армия всегда получает отличительную субъектность в х,messages.html
comention_prs_msg_97c78150a4_prs_msg_12ca299999,prs_msg_97c78150a4,prs_msg_12ca299999,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Октябрь Путина. Мобилизационное. Путин безусловно мастер выстраивания баланса, даже казалось бы в самом неблагоприятном сценарии. После гибели/убийства Пригожина,которого считали личной креатурой Путина и гаранта владельца ЧВК Вагнер,Минобороны и ФСБ",messages.html
comention_prs_msg_f8d0e23fbf_prs_msg_7d43122a33,prs_msg_f8d0e23fbf,prs_msg_7d43122a33,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html
comention_prs_msg_f8d0e23fbf_prs_msg_b836cedd5d,prs_msg_f8d0e23fbf,prs_msg_b836cedd5d,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html
comention_prs_msg_f8d0e23fbf_prs_msg_e41a160dc3,prs_msg_f8d0e23fbf,prs_msg_e41a160dc3,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html
comention_prs_msg_f8d0e23fbf_prs_msg_621abe278c,prs_msg_f8d0e23fbf,prs_msg_621abe278c,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html
comention_prs_msg_f8d0e23fbf_prs_msg_829afdc736,prs_msg_f8d0e23fbf,prs_msg_829afdc736,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html
comention_prs_msg_f8d0e23fbf_prs_msg_3a8d01a244,prs_msg_f8d0e23fbf,prs_msg_3a8d01a244,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html
comention_prs_msg_f8d0e23fbf_prs_msg_82ad2dc7d1,prs_msg_f8d0e23fbf,prs_msg_82ad2dc7d1,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html
comention_prs_msg_f8d0e23fbf_prs_msg_0345dba93f,prs_msg_f8d0e23fbf,prs_msg_0345dba93f,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html
