kumu_id,from,to,label,type,subtype,weight_num,strength,directionality,formality,view_family,confidence,period,description,source_url,layer
comention_prs_msg_87cc2fce59_prs_msg_12ca299999,prs_msg_87cc2fce59,prs_msg_12ca299999,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Октябрь Путина. Мобилизационное. Путин безусловно мастер выстраивания баланса, даже казалось бы в самом неблагоприятном сценарии. После гибели/убийства Пригожина,которого считали личной креатурой Путина и гаранта владельца ЧВК Вагнер,Минобороны и ФСБ",messages.html,comention
comention_prs_msg_87cc2fce59_prs_shoigu,prs_msg_87cc2fce59,prs_shoigu,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Октябрь Путина. Мобилизационное. Путин безусловно мастер выстраивания баланса, даже казалось бы в самом неблагоприятном сценарии. После гибели/убийства Пригожина,которого считали личной креатурой Путина и гаранта владельца ЧВК Вагнер,Минобороны и ФСБ",messages.html,comention
comention_prs_krasnov_igor_prs_matvienko,prs_krasnov_igor,prs_matvienko,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Август 2025.Силовой блок ждет рокировка. 1 . Многочисленные слухи обещают череду кадровых перестановок, однако пока ни один источник не может подтвердить их с достоверностью. Так, газета «Ведомости», работающая под Сечиным и УВП, анонсировала переход",messages.html,comention
comention_prs_krasnov_igor_prs_msg_f5a94cdba1,prs_krasnov_igor,prs_msg_f5a94cdba1,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Июнь 2025. Предотпускной пейзаж . 3. Спикер Госдумы Вячеслав Володин рассматривает два возможных сценария своего карьерного будущего: возглавить Министерство иностранных дел России или Службу внешней разведки. Вместе с тем не исключён и вариант, при ",messages.html,comention
comention_prs_krasnov_igor_prs_msg_ab569535d0,prs_krasnov_igor,prs_msg_ab569535d0,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Август Путина. 1.1. Элиты к 2021 году, сразу после коронавируса, отчетливо поняли всю бесперспективность будущего путинского политического режима. У путинской системы больше не оказалось варианта будущего. И это ввело всю элиту буквально в ступор. Пу",messages.html,comention
comention_prs_krasnov_igor_prs_patrushev_dmitry,prs_krasnov_igor,prs_patrushev_dmitry,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Июнь 2025. Предотпускной пейзаж . 1. Рассказывают, что на последнем Петербургском международном экономическом форуме его участники в кулуарах обсуждали короткий список возможных будущих премьеров и даже преемников Владимира Путина. Тема будущего все ",messages.html,comention
comention_prs_krasnov_igor_prs_msg_bc72686687,prs_krasnov_igor,prs_msg_bc72686687,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Июнь 2025. Предотпускной пейзаж . 3. Спикер Госдумы Вячеслав Володин рассматривает два возможных сценария своего карьерного будущего: возглавить Министерство иностранных дел России или Службу внешней разведки. Вместе с тем не исключён и вариант, при ",messages.html,comention
comention_prs_krasnov_igor_prs_tsivilev,prs_krasnov_igor,prs_tsivilev,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Май. Чистки и конструкции. 2. Путин снова показал себя талантливым тактиком. Серьезно ослабленный после пригожинского мятежа, Путин снова начал навязывать собственные правила игры политической системе, ослабляя противников и столкивая их в ситуационн",messages.html,comention
comention_prs_krasnov_igor_prs_msg_44e85ab3ef,prs_krasnov_igor,prs_msg_44e85ab3ef,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Июнь 2025. Предотпускной пейзаж . 1. Рассказывают, что на последнем Петербургском международном экономическом форуме его участники в кулуарах обсуждали короткий список возможных будущих премьеров и даже преемников Владимира Путина. Тема будущего все ",messages.html,comention
comention_prs_krasnov_igor_prs_msg_88621f2a28,prs_krasnov_igor,prs_msg_88621f2a28,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Июнь 2025. Предотпускной пейзаж . 3. Спикер Госдумы Вячеслав Володин рассматривает два возможных сценария своего карьерного будущего: возглавить Министерство иностранных дел России или Службу внешней разведки. Вместе с тем не исключён и вариант, при ",messages.html,comention
comention_prs_krasnov_igor_prs_yarin,prs_krasnov_igor,prs_yarin,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Ноябрь Путина. Штабные реверансы. Неожиданно РБК-издание, близкое к Управлению внутренней политики АП, сообщило,что избирательный штаб Путина на выборах возглавит глава УВП Андрей Ярин. Андрей Ярин традиционно называют выдвиженцем «силовой партии». И",messages.html,comention
comention_prs_msg_a07b0013b8_prs_msg_ed56d136c0,prs_msg_a07b0013b8,prs_msg_ed56d136c0,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Октябрь Путина. Конфигурация. Вокруг Путина активно складывается новая конфигурация власти. По многочисленным слухам, с августа Путин активно изучает многочисленные досье, проводит десятки встреч, едет в регионы и встречается с главами регионов, чино",messages.html,comention
comention_prs_msg_a07b0013b8_prs_msg_4c62670a63,prs_msg_a07b0013b8,prs_msg_4c62670a63,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Октябрь Путина. Конфигурация. Вокруг Путина активно складывается новая конфигурация власти. По многочисленным слухам, с августа Путин активно изучает многочисленные досье, проводит десятки встреч, едет в регионы и встречается с главами регионов, чино",messages.html,comention
comention_prs_msg_a07b0013b8_prs_msg_2cae3e743b,prs_msg_a07b0013b8,prs_msg_2cae3e743b,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Октябрь Путина. Конфигурация. Вокруг Путина активно складывается новая конфигурация власти. По многочисленным слухам, с августа Путин активно изучает многочисленные досье, проводит десятки встреч, едет в регионы и встречается с главами регионов, чино",messages.html,comention
comention_prs_msg_a07b0013b8_prs_novak,prs_msg_a07b0013b8,prs_novak,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Октябрь Путина. Конфигурация. Вокруг Путина активно складывается новая конфигурация власти. По многочисленным слухам, с августа Путин активно изучает многочисленные досье, проводит десятки встреч, едет в регионы и встречается с главами регионов, чино",messages.html,comention
comention_prs_msg_a07b0013b8_prs_oreshkin,prs_msg_a07b0013b8,prs_oreshkin,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Октябрь Путина. Конфигурация. Вокруг Путина активно складывается новая конфигурация власти. По многочисленным слухам, с августа Путин активно изучает многочисленные досье, проводит десятки встреч, едет в регионы и встречается с главами регионов, чино",messages.html,comention
comention_prs_msg_a07b0013b8_prs_putin,prs_msg_a07b0013b8,prs_putin,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Октябрь Путина. Конфигурация. Вокруг Путина активно складывается новая конфигурация власти. По многочисленным слухам, с августа Путин активно изучает многочисленные досье, проводит десятки встреч, едет в регионы и встречается с главами регионов, чино",messages.html,comention
comention_prs_msg_a07b0013b8_prs_msg_65ea5e5fa2,prs_msg_a07b0013b8,prs_msg_65ea5e5fa2,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Октябрь Путина. Конфигурация. Вокруг Путина активно складывается новая конфигурация власти. По многочисленным слухам, с августа Путин активно изучает многочисленные досье, проводит десятки встреч, едет в регионы и встречается с главами регионов, чино",messages.html,comention
comention_prs_msg_a07b0013b8_prs_khusnullin,prs_msg_a07b0013b8,prs_khusnullin,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Октябрь Путина. Конфигурация. Вокруг Путина активно складывается новая конфигурация власти. По многочисленным слухам, с августа Путин активно изучает многочисленные досье, проводит десятки встреч, едет в регионы и встречается с главами регионов, чино",messages.html,comention
comention_prs_kurenkov_prs_msg_d7471af42d,prs_kurenkov,prs_msg_d7471af42d,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Профайл Время Путина. Александр Куренков . 4 Супруга министра Елена Мильская известна как активная сторонница консервативных ценностей – выступает за «традиционную семью», за цензуру в интернете, против ЛГБТ и секулярного образования . Эта риторика н",messages.html,comention
comention_prs_kurenkov_prs_msg_4c62670a63,prs_kurenkov,prs_msg_4c62670a63,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Профайл Время Путина. Александр Куренков . 1 Александр Вячеславович Куренков – российский государственный деятель, с мая 2022 года занимающий пост министра по чрезвычайным ситуациям (МЧС России) и входящий в Совет Безопасности РФ. В прошлом он служил",messages.html,comention
comention_prs_kurenkov_prs_msg_2cae3e743b,prs_kurenkov,prs_msg_2cae3e743b,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Профайл Время Путина. Александр Куренков . 1 Александр Вячеславович Куренков – российский государственный деятель, с мая 2022 года занимающий пост министра по чрезвычайным ситуациям (МЧС России) и входящий в Совет Безопасности РФ. В прошлом он служил",messages.html,comention
comention_prs_kurenkov_prs_msg_36adb2bdca,prs_kurenkov,prs_msg_36adb2bdca,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Апрель 2026. Военный кабинет захватывает власть - 4 . ПОЛИТИЧЕСКАЯ СУБЪЕКТНОСТЬ АРМИИ. Часть первая. Пятый год СВО объективно привел к усилению субъектности армии. Это историческая закономерность - армия всегда получает отличительную субъектность в х,messages.html,comention
comention_prs_kurenkov_prs_msg_1646d804dd,prs_kurenkov,prs_msg_1646d804dd,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 1. Пример: Профайл Время Путина. Александр Куренков . 2 Компании жены и контракты с корпорациями. Фирмы, связанной с супругой министра, Еленой Мильской , получали выгодные подряды от крупных компаний близких к Кремлю. В частности, две калининградские компании, ",messages.html,comention
comention_prs_kurenkov_prs_msg_97c78150a4,prs_kurenkov,prs_msg_97c78150a4,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Апрель 2026. Военный кабинет захватывает власть - 4 . ПОЛИТИЧЕСКАЯ СУБЪЕКТНОСТЬ АРМИИ. Часть первая. Пятый год СВО объективно привел к усилению субъектности армии. Это историческая закономерность - армия всегда получает отличительную субъектность в х,messages.html,comention
comention_prs_kurenkov_prs_msg_bd9da71fca,prs_kurenkov,prs_msg_bd9da71fca,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Апрель 2026. Военный кабинет захватывает власть - 4 . ПОЛИТИЧЕСКАЯ СУБЪЕКТНОСТЬ АРМИИ. Часть первая. Пятый год СВО объективно привел к усилению субъектности армии. Это историческая закономерность - армия всегда получает отличительную субъектность в х,messages.html,comention
comention_prs_msg_637f67c1c8_prs_msg_0cdf655989,prs_msg_637f67c1c8,prs_msg_0cdf655989,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html,comention
comention_prs_msg_637f67c1c8_prs_msg_a71c110279,prs_msg_637f67c1c8,prs_msg_a71c110279,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html,comention
comention_prs_msg_637f67c1c8_prs_msg_d7471af42d,prs_msg_637f67c1c8,prs_msg_d7471af42d,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html,comention
comention_prs_msg_637f67c1c8_prs_msg_e766163509,prs_msg_637f67c1c8,prs_msg_e766163509,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html,comention
comention_prs_msg_637f67c1c8_prs_msg_ab569535d0,prs_msg_637f67c1c8,prs_msg_ab569535d0,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html,comention
comention_prs_msg_637f67c1c8_prs_msg_31fdc9a8ff,prs_msg_637f67c1c8,prs_msg_31fdc9a8ff,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html,comention
comention_prs_msg_637f67c1c8_prs_msg_83b5ed7dc5,prs_msg_637f67c1c8,prs_msg_83b5ed7dc5,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html,comention
comention_prs_msg_637f67c1c8_prs_msg_6b22c9f90a,prs_msg_637f67c1c8,prs_msg_6b22c9f90a,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html,comention
comention_prs_msg_637f67c1c8_prs_msg_6a70bd3d55,prs_msg_637f67c1c8,prs_msg_6a70bd3d55,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html,comention
comention_prs_msg_637f67c1c8_prs_msg_c764f6b5b6,prs_msg_637f67c1c8,prs_msg_c764f6b5b6,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html,comention
comention_prs_msg_637f67c1c8_prs_msg_a23ceff572,prs_msg_637f67c1c8,prs_msg_a23ceff572,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html,comention
comention_prs_msg_637f67c1c8_prs_msg_f8d0e23fbf,prs_msg_637f67c1c8,prs_msg_f8d0e23fbf,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html,comention
comention_prs_msg_637f67c1c8_prs_msg_7d43122a33,prs_msg_637f67c1c8,prs_msg_7d43122a33,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html,comention
comention_prs_msg_637f67c1c8_prs_msg_b836cedd5d,prs_msg_637f67c1c8,prs_msg_b836cedd5d,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html,comention
comention_prs_msg_637f67c1c8_prs_msg_e41a160dc3,prs_msg_637f67c1c8,prs_msg_e41a160dc3,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html,comention
comention_prs_msg_637f67c1c8_prs_msg_621abe278c,prs_msg_637f67c1c8,prs_msg_621abe278c,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html,comention
comention_prs_msg_637f67c1c8_prs_msg_829afdc736,prs_msg_637f67c1c8,prs_msg_829afdc736,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html,comention
comention_prs_msg_637f67c1c8_prs_msg_3a8d01a244,prs_msg_637f67c1c8,prs_msg_3a8d01a244,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html,comention
comention_prs_msg_637f67c1c8_prs_msg_82ad2dc7d1,prs_msg_637f67c1c8,prs_msg_82ad2dc7d1,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html,comention
comention_prs_msg_637f67c1c8_prs_msg_0345dba93f,prs_msg_637f67c1c8,prs_msg_0345dba93f,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html,comention
comention_prs_msg_0cdf655989_prs_msg_a71c110279,prs_msg_0cdf655989,prs_msg_a71c110279,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html,comention
comention_prs_msg_0cdf655989_prs_msg_d7471af42d,prs_msg_0cdf655989,prs_msg_d7471af42d,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html,comention
comention_prs_msg_0cdf655989_prs_msg_e766163509,prs_msg_0cdf655989,prs_msg_e766163509,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html,comention
comention_prs_msg_0cdf655989_prs_msg_ab569535d0,prs_msg_0cdf655989,prs_msg_ab569535d0,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html,comention
comention_prs_msg_0cdf655989_prs_msg_31fdc9a8ff,prs_msg_0cdf655989,prs_msg_31fdc9a8ff,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html,comention
comention_prs_msg_0cdf655989_prs_msg_83b5ed7dc5,prs_msg_0cdf655989,prs_msg_83b5ed7dc5,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html,comention
comention_prs_msg_0cdf655989_prs_msg_6b22c9f90a,prs_msg_0cdf655989,prs_msg_6b22c9f90a,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html,comention
comention_prs_msg_0cdf655989_prs_msg_6a70bd3d55,prs_msg_0cdf655989,prs_msg_6a70bd3d55,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html,comention
comention_prs_msg_0cdf655989_prs_msg_c764f6b5b6,prs_msg_0cdf655989,prs_msg_c764f6b5b6,соупоминание,соупоминание,сообщения 2023,1,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 1. Пример: Октябрь Путина. Недооппозиция режима. 2 . Политическую субъектность могли бы представлять Ходорковский или ФБК. Но каждый имеет огромный антирейтинг и не транспарентную историю. Структура Навального ФБК  финансируется через  гранты немецких федеральн,messages.html,comention
