kumu_id,label,type,subtype,parent,contour,branch,scale,status,tags,description,source_url,layer
prs_paukov_viktor,Виктор Пауков,person,силовой,,,,,аналитический,силовой;research_overlay,Персоналия добавлена как участник кейсов ротации и/или патронажа в статье 2024 года; текущая официальная роль в этом слое не нормализуется.,https://cyberleninka.ru/article/n/vertikal-i-patronazh-rotatsii-silovyh-elit-v-regionah-rossii ; file:///mnt/data/2024 Сравнительная политика Вертикаль и патронаж.pdf,overlay
prs_gavrilin_pavel,Павел Гаврилин,person,силовой,,,,,аналитический,силовой;research_overlay,Персоналия добавлена как участник кейсов ротации и/или патронажа в статье 2024 года; текущая официальная роль в этом слое не нормализуется.,https://cyberleninka.ru/article/n/vertikal-i-patronazh-rotatsii-silovyh-elit-v-regionah-rossii ; file:///mnt/data/2024 Сравнительная политика Вертикаль и патронаж.pdf,overlay
prs_yakunin_anatoly,Анатолий Якунин,person,силовой,,,,,аналитический,силовой;research_overlay,Персоналия добавлена как участник кейсов ротации и/или патронажа в статье 2024 года; текущая официальная роль в этом слое не нормализуется.,https://cyberleninka.ru/article/n/vertikal-i-patronazh-rotatsii-silovyh-elit-v-regionah-rossii ; file:///mnt/data/2024 Сравнительная политика Вертикаль и патронаж.pdf,overlay
prs_grin_vladimir,Владимир Гринь,person,силовой,,,,,аналитический,силовой;research_overlay,Персоналия добавлена как участник кейсов ротации и/или патронажа в статье 2024 года; текущая официальная роль в этом слое не нормализуется.,https://cyberleninka.ru/article/n/vertikal-i-patronazh-rotatsii-silovyh-elit-v-regionah-rossii ; file:///mnt/data/2024 Сравнительная политика Вертикаль и патронаж.pdf,overlay
prs_malinovsky_vladimir,Владимир Малиновский,person,силовой,,,,,аналитический,силовой;research_overlay,Персоналия добавлена как участник кейсов ротации и/или патронажа в статье 2024 года; текущая официальная роль в этом слое не нормализуется.,https://cyberleninka.ru/article/n/vertikal-i-patronazh-rotatsii-silovyh-elit-v-regionah-rossii ; file:///mnt/data/2024 Сравнительная политика Вертикаль и патронаж.pdf,overlay
prs_yeremin_sergey,Сергей Еремин,person,силовой,,,,,аналитический,силовой;research_overlay,Персоналия добавлена как участник кейсов ротации и/или патронажа в статье 2024 года; текущая официальная роль в этом слое не нормализуется.,https://cyberleninka.ru/article/n/vertikal-i-patronazh-rotatsii-silovyh-elit-v-regionah-rossii ; file:///mnt/data/2024 Сравнительная политика Вертикаль и патронаж.pdf,overlay
prs_golovanev_sergey,Сергей Голованев,person,силовой,,,,,аналитический,силовой;research_overlay,Персоналия добавлена как участник кейсов ротации и/или патронажа в статье 2024 года; текущая официальная роль в этом слое не нормализуется.,https://cyberleninka.ru/article/n/vertikal-i-patronazh-rotatsii-silovyh-elit-v-regionah-rossii ; file:///mnt/data/2024 Сравнительная политика Вертикаль и патронаж.pdf,overlay
prs_petrov_valeriy,Валерий Петров,person,силовой,,,,,аналитический,силовой;research_overlay,Персоналия добавлена как участник кейсов ротации и/или патронажа в статье 2024 года; текущая официальная роль в этом слое не нормализуется.,https://cyberleninka.ru/article/n/vertikal-i-patronazh-rotatsii-silovyh-elit-v-regionah-rossii ; file:///mnt/data/2024 Сравнительная политика Вертикаль и патронаж.pdf,overlay
prs_kikot_andrey,Андрей Кикоть,person,силовой,,,,,аналитический,силовой;research_overlay,Персоналия добавлена как участник кейсов ротации и/или патронажа в статье 2024 года; текущая официальная роль в этом слое не нормализуется.,https://cyberleninka.ru/article/n/vertikal-i-patronazh-rotatsii-silovyh-elit-v-regionah-rossii ; file:///mnt/data/2024 Сравнительная политика Вертикаль и патронаж.pdf,overlay
org_msg_time_putina,Сообщения канала «ВРЕМЯ ПУТИНА» (аналитический слой источника),source,источник сообщений,,,,,текущий,соупоминания;источник,"Источник аналитических сообщений, из которого извлечены дополнительные персоналии и связи.",file:///mnt/data/messages.html,comention
prs_putin,Владимир Путин,person,силовой,,,,,текущий,соупоминания;силовой,"Первичная позиция верховной координации; дополнительные экс-оффицио роли фиксируются через институциональные связи, а не через множественные current_position_id.",https://www.kremlin.ru/catalog/persons/54/biography ; https://www.kremlin.ru/structure/president/presidents,comention
prs_vaino,Антон Вайно,person,аппаратный,,,,,текущий,соупоминания;аппаратный,Ключевой координатор президентской администрации и кадрово-документарного контура.,https://www.kremlin.ru/catalog/persons/307/biography ; https://www.kremlin.ru/structure/administration/members,comention
prs_kiriyenko,Сергей Кириенко,person,аппаратный,,,,,текущий,соупоминания;аппаратный,Один из центральных операторов внутриполитического контура и электорально-управленческой координации.,https://www.kremlin.ru/catalog/persons/175/biography ; https://www.kremlin.ru/structure/administration/members,comention
prs_shoigu,Сергей Шойгу,person,силовой,,,,,текущий,соупоминания;силовой,Неформальные атрибуты заданы как стартовая аналитическая оценка.,https://kremlin.ru/supplement/6438 ; https://www.kremlin.ru/events/security-council/79364,comention
prs_mishustin,Михаил Мишустин,person,экспертный,,,,,текущий,соупоминания;экспертный,Центральная фигура правительственного контура и межведомственной координации.,https://government.ru/gov/persons/151/,comention
prs_volodin,Вячеслав Володин,person,политический,,,,,текущий,соупоминания;политический,Неформальные атрибуты заданы как стартовая аналитическая оценка.,https://duma.gov.ru/duma/chairman/,comention
prs_matvienko,Валентина Матвиенко,person,политический,,,,,текущий,соупоминания;политический,Неформальные атрибуты заданы как стартовая аналитическая оценка.,https://www.council.gov.ru/structure/persons/257/,comention
prs_gutsan,Александр Гуцан,person,силовой,,,,,текущий,соупоминания;силовой,Неформальные атрибуты заданы как стартовая аналитическая оценка.,https://epp.genproc.gov.ru/ru/gprf/about-the-proc/management/gutsan-aleksandr-vladimirovich-e5946283/,comention
prs_bastrykin,Александр Бастрыкин,person,силовой,,,,,текущий,соупоминания;силовой,Неформальные атрибуты заданы как стартовая аналитическая оценка.,https://sledcom.ru/sk_russia/leaders/item/686/,comention
prs_bortnikov,Александр Бортников,person,силовой,,,,,текущий,соупоминания;силовой,Неформальные атрибуты заданы как стартовая аналитическая оценка.,https://www.fsb.ru/fsb/leadership.htm ; https://www.fsb.ru/fsb/history/leaders/single.htm%21id%3D10434670%40fsbBiography.html,comention
prs_belousov,Андрей Белоусов,person,экспертный,,,,,текущий,соупоминания;экспертный,Неформальные атрибуты заданы как стартовая аналитическая оценка.,https://kremlin.ru/catalog/persons/330/biography,comention
prs_medvedev,Дмитрий Медведев,person,политический,,,,,текущий,соупоминания;политический,"В seed привязан к партии, хотя имеет и другие институциональные роли.",https://er.ru/persons/predsedatel-partii ; https://kremlin.ru/events/president/news/79364,comention
prs_manturov,Денис Мантуров,person,аппаратный,,,,,текущий,соупоминания;аппаратный,Сетевые поля заполнены только на уровне институционального контура.,https://government.ru/gov/persons/175/,comention
prs_novak,Александр Новак,person,экспертный,,,,,текущий,соупоминания;экспертный,,https://government.ru/gov/persons/187/,comention
prs_khusnullin,Марат Хуснуллин,person,аппаратный,,,,,текущий,соупоминания;аппаратный,,https://government.ru/gov/persons/620/,comention
prs_patrushev_dmitry,Дмитрий Патрушев,person,аппаратный,,,,,текущий,соупоминания;аппаратный,,https://government.ru/gov/persons/544/,comention
prs_zolotov,Виктор Золотов,person,силовой,,,,,текущий,соупоминания;силовой,,https://rosguard.gov.ru/page/index/leadership ; https://rosguard.gov.ru/News/Article/general-armii-viktor-zolotov-ukazom-prezidenta-rossijskoj-federacii-naznachen-direktorom-rosgvardii,comention
prs_shadaev,Максут Шадаев,person,экспертный,,,,,текущий,соупоминания;экспертный,,https://government.ru/gov/persons/627/,comention
prs_tsivilev,Сергей Цивилев,person,аппаратный,,,,,текущий,соупоминания;аппаратный,,https://government.ru/gov/persons/545/,comention
prs_alikhanov,Антон Алиханов,person,аппаратный,,,,,текущий,соупоминания;аппаратный,,https://government.ru/gov/persons/503/,comention
prs_falkov,Валерий Фальков,person,экспертный,,,,,текущий,соупоминания;экспертный,,https://government.ru/gov/persons/624/,comention
prs_chemezov,Сергей Чемезов,person,финансовый,,,,,текущий,соупоминания;финансовый,Официальные сведения ограничены формальной ролью главы корпорации.,https://rostec.ru/about/ ; https://rostec.ru/media/news/rostekh-zapuskaet-tsikl-strategicheskikh-sessiy-na-temu-kooperatsii-nauki-i-biznesa/,comention
prs_sechin,Игорь Сечин,person,финансовый,,,,,текущий,соупоминания;финансовый,Официальные сведения ограничены формальной ролью главы компании.,https://www.rosneft.ru/Investors/ESG/Publichnie_pozicii/Rosneft_prioritet_bezopasnost/ ; https://www.rosneft.ru/press/news/item/223185,comention
prs_naryshkin,Сергей Нарышкин,person,силовой,,,,,текущий,соупоминания;силовой,"Фигура на стыке спецслужб, внешней политики и историко-идеологического дискурса.",https://svr.gov.ru/,comention
prs_kurenkov,Александр Куренков,person,силовой,,,,,текущий,соупоминания;силовой,Министр МЧС; ведомство входит в отдельный контур президентского руководства деятельностью.,https://government.ru/department/91/,comention
prs_kovalchuk_boris,Ковальчук Борис Юрьевич,person,политический,,,,,текущий,соупоминания;политический,Добавлен по итогам аудита как важная фигура контрольного контура федерального уровня.,https://duma.gov.ru/news/63229/ ; https://ach.gov.ru/about/structure/chairman/,comention
prs_oreshkin,Максим Орешкин,person,аппаратный,,,,,текущий,соупоминания;аппаратный,Действующий заместитель Руководителя Администрации Президента.,https://kremlin.ru/catalog/persons/495/biography ; https://www.kremlin.ru/structure/administration/members,comention
prs_peskov,Дмитрий Песков,person,медийный,,,,,текущий,соупоминания;медийный,Действующий заместитель Руководителя АП и пресс-секретарь Президента.,https://kremlin.ru/supplement/6466 ; https://www.kremlin.ru/structure/administration/members,comention
prs_dyumin,Алексей Дюмин,person,силовой,,,,,текущий,соупоминания;силовой,Помощник Президента и Секретарь Госсовета.,https://www.kremlin.ru/catalog/persons/462/biography ; https://www.kremlin.ru/structure/state-council/presidium,comention
prs_yarin,Андрей Ярин,person,аппаратный,,,,,текущий,соупоминания;аппаратный,Начальник Управления Президента по внутренней политике.,https://letters.kremlin.ru/news/47918 ; https://www.kremlin.ru/structure/administration/departments,comention
prs_simonyan,Маргарита Симоньян,person,медийный,,,,,текущий,соупоминания;медийный,Главный редактор RT.,https://roscongress.org/speakers/simonyan-margarita/ ; https://roscongress.org/company/rt/,comention
prs_krasnov_igor,Игорь Краснов,person,силовой,,,,,текущий,соупоминания;силовой,Актуализировано: с сентября 2025 года занимает должность Председателя Верховного Суда РФ.,https://vsrf.ru/about/structure/?section=supreme&subsection=219 ; https://council.gov.ru/events/news/169422/,comention
prs_msg_1646d804dd,Пригожин Евгений,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_57d32a41ad,Кадыров Рамзан,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_c6fc806f88,Собянин Сергей,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_43a5eabc73,Громов Алексей,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_03457b8fda,Патрушев Николай,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_4c62670a63,Миронов Дмитрий,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_ed56d136c0,Левитин Игорь,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_a07b0013b8,Кремлёв Умар,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_87cc2fce59,Кочнев Дмитрий,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_65ea5e5fa2,Рубежной Алексей,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_bd9da71fca,Турчак Андрей,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_f483ea4439,Зюганов Геннадий,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_bc72686687,Слуцкий Леонид,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_2cae3e743b,Миронов Сергей,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_77523e0fa4,Нечаев Алексей,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_07e84a0c26,Явлинский Григорий,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_876c120e06,Сокол Сергей,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_0ec92e4189,Коновалов Валентин,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_41928ac17c,Гладков Вячеслав,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_6d83dd94ab,Филимонов Георгий,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_33b6aba646,Мордашов Алексей,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_cf154367aa,Мильская Елена,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_97c78150a4,Суровикин Сергей,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_8cb1c04c25,Аверьянов Андрей,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_d45135ff9c,Евкуров Юнус-Бек,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_d7471af42d,Мартынов Данил,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_2eb4928381,Алаудинов Апти,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_12ca299999,Чалаев ,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_44e85ab3ef,Цивилёва Анна,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_3699e5f379,Чуприян Александр,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_ab569535d0,Навальный Алексей,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_dec6b82bc6,Кара-Мурза Владимир,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_bb49030705,Яшин Илья,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_06479db4a0,Собчак Ксения,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_6a70bd3d55,Пономарёв Илья,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_83b5ed7dc5,Невзоров Александр,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_82ad2dc7d1,Ходорковский Михаил,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_8be462ad7c,Кац Максим,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_7d43122a33,Тимченко Галина,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_c764f6b5b6,Синдеева Наталья,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_f8d0e23fbf,Тимакова Наталья,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_637f67c1c8,Курников Вадим,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_0345dba93f,Шульман Екатерина,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_e766163509,Муратов Дмитрий,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_6b22c9f90a,Плющев Александр,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_829afdc736,Фельгенгауэр Татьяна,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_3a8d01a244,Филиппенко Александр,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_31fdc9a8ff,Наки Майкл,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_a23ceff572,Смирнов ,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_e41a160dc3,Трудолюбов Максим,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_621abe278c,Фейгин Марк,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_0cdf655989,Ларина Ксения,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_b836cedd5d,Тихановская Светлана,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_de4b1a416d,Фридман Михаил,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_845eec839e,Ярош Дмитрий,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_4408018f00,Феоктистов Олег,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_664ff9c707,Черкесов Виктор,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_46c556c4bf,Пугачёв Сергей,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_0ea65ea0ff,Вороненков Денис,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_01c80b7ee2,Зиничев Евгений,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_3815327e14,Ролдугин Сергей,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_fc8a7ceed1,Кабаева Алина,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_e20edfaef8,Чубайс Анатолий,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_ea6158da32,Надеждин Борис,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_88621f2a28,Шлосберг Лев,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_2b69bd675e,Вишневский Борис,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_44de9b8869,Богомаз Александр,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_a71c110279,Лукашенко Александр,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_d7a20a19e5,Лукашенко Виктор,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
prs_msg_0b6014e269,Ковальчук Юрий,person,смешанный,,,,,аналитический,соупоминания;смешанный,Персоналия добавлена как участник/объект упоминаний в сообщениях; текущая официальная роль не нормализована в этом слое.,file:///mnt/data/messages.html,comention
